"LOCATION","Country","VARIABLE","Variable","EDITION","Edition","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"GRC","Greece","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2010","2010",0.769379929945039,,
"GRC","Greece","CQ_FBGSV","Net exports, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2010","2010",-1.06300007552347,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,107.394865447749,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,103.611650699343,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,103.102951250265,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,109.41549747428,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,126.744696132178,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,146.249591870864,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,172.070179573963,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,159.560029894788,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,177.409560691331,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,178.907008701055,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,175.861341408926,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,178.488156978467,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,176.167588515217,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,181.211886942813,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,176.532997836715,,
"GRC","Greece","GGFLMQ","Gross public debt, Maastricht criterion as a percentage of GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,196.885824765185,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","EUR","Euro","0","Units","2010","2010",153951800000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","EUR","Euro","0","Units","2010","2010",158234500000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","EUR","Euro","0","Units","2010","2010",164684500000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","EUR","Euro","0","Units","2010","2010",170586600000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","EUR","Euro","0","Units","2010","2010",167737700000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","EUR","Euro","0","Units","2010","2010",156803200000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","EUR","Euro","0","Units","2010","2010",141518400000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","EUR","Euro","0","Units","2010","2010",130164600000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","EUR","Euro","0","Units","2010","2010",126820600000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","EUR","Euro","0","Units","2010","2010",127610700000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","EUR","Euro","0","Units","2010","2010",127375600000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","EUR","Euro","0","Units","2010","2010",127348000000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","EUR","Euro","0","Units","2010","2010",128437200000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","EUR","Euro","0","Units","2010","2010",129849800000,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","EUR","Euro","0","Units","2010","2010",130826784422.559,,
"GRC","Greece","CPV","Private final consumption expenditure, volume","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","EUR","Euro","0","Units","2010","2010",122442927730.26,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units","2015","2015",-0.3193731122632,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units","2015","2015",0.585107545904063,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units","2015","2015",0.111495136505706,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units","2015","2015",-0.097930747602115,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units","2015","2015",-1.18026072965925,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units","2015","2015",1.16567803163528,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units","2015","2015",0.191888680135884,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units","2015","2015",-1.2518521954683,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units","2015","2015",0.143828057024214,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units","2015","2015",0.650128674525774,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units","2015","2015",-0.197709514113135,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units","2015","2015",0.338481433246005,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units","2015","2015",0.217981744163259,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units","2015","2015",-0.146488916425652,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units","2015","2015",-0.651585879353977,,
"ITA","Italy","CQ_ISKV","Change in inventories, contributions to changes in real GDP","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units","2015","2015",-1.00758312131862,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","PC","Percentage","0","Units",,,3.55542166666667,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","PC","Percentage","0","Units",,,4.04614166666667,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","PC","Percentage","0","Units",,,4.48725833333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","PC","Percentage","0","Units",,,4.68106666666667,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","PC","Percentage","0","Units",,,4.31118333333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","PC","Percentage","0","Units",,,4.03570833333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","PC","Percentage","0","Units",,,5.42275833333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2012","2012","PC","Percentage","0","Units",,,5.492675,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2013","2013","PC","Percentage","0","Units",,,4.316425,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2014","2014","PC","Percentage","0","Units",,,2.8932,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2015","2015","PC","Percentage","0","Units",,,1.71395,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2016","2016","PC","Percentage","0","Units",,,1.48643333333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2017","2017","PC","Percentage","0","Units",,,2.112925,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2018","2018","PC","Percentage","0","Units",,,2.6104,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2019","2019","PC","Percentage","0","Units",,,1.95138333333333,,
"ITA","Italy","IRL","Long-term interest rate on government bonds","EO107_1","EO107_1 Single-hit scenario","A","Annual","2020","2020","PC","Percentage","0","Units",,,1.44,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2005","2005","IDX","Index","0","Units","2015","2015",0.837403116926411,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2006","2006","IDX","Index","0","Units","2015","2015",0.856071339278273,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2007","2007","IDX","Index","0","Units","2015","2015",0.873406117176432,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2008","2008","IDX","Index","0","Units","2015","2015",0.903908659054921,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2009","2009","IDX","Index","0","Units","2015","2015",0.910825902158513,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2010","2010","IDX","Index","0","Units","2015","2015",0.925577131427619,,
"ITA","Italy","CPIH","Consumer price index, harmonised","EO107_1","EO107_1 Single-hit scenario","A","Annual","2011","2011","IDX","Index","0","Units","2015","2015",0.952746062171847,,
